CommentId,WorkOrderId,ActivityId,ActivitySid,ActivityType,AuthorName,AuthorSid,Category,Comments,DateCreated,IsPublic,LastModified,LastModifiedByName,LastModifiedBySid
46063,96020,96020,8173,2,,-1,,"From: Request ID: 107061, 05/08/2008 1:08:30 PMStopUp /BackUp/Damaged Line/Manhole Problems
Problem Details: stop up backup; possible roots; 12/06 roots were pulled from lines; please check for the slow drainage  diapatched to Larry McFadden
Problem Comments: 
By JACKSON, JACKIE: 05/05/2008 4:02:40 PM
roots were pulled from lines; please check for the slow drainage  diapatched to Larry McFadden

By MOORE, CYNTHIA: 05/08/2008 1:08:09 PM
05/05/08 - Jetted line backward from 1609 Lauri Lane 201', in their service line, contacted resident - McFadden, JS",1970-01-01T07:00:00Z,False,1970-01-01T07:00:00Z,,0
46064,96021,96021,8174,2,,-1,,"Parent Workorder: 95875
By MOORE, CYNTHIA: 05/08/2008 1:29:19 PM
05/08/08 - QC for April labor report, service requests, SDA water plants and clean up front office, workorders. Took no lunch today and worked until 2:00 6 hours total.",1970-01-01T07:00:00Z,False,1970-01-01T07:00:00Z,,0
46065,96022,96022,8175,2,,-1,,"Parent Workorder: 96021
By MOORE, CYNTHIA: 05/09/2008 4:46:16 PM
05/09/08 - QC for April labor report, service request and workorders.",1970-01-01T07:00:00Z,False,1970-01-01T07:00:00Z,,0
46066,96023,96023,8176,2,,-1,,"By MOORE, CYNTHIA: 05/08/2008 1:37:55 PM
05/05/08 - hyrdra clean 1688' in Huntwick Addition - McFadden, JS",1970-01-01T07:00:00Z,False,1970-01-01T07:00:00Z,,0
46067,96024,96024,8177,2,,-1,,"From: Request ID: 107216, 05/08/2008 1:39:26 PM
ELECTR EQUIPM PROBL
Edmond Electric Equipment Problem, not power/meter
Problem Details: ONG cut electric line - Called in by Jeremy 513-1562.
Locate # 08050715161522
Problem Comments:",1970-01-01T07:00:00Z,False,1970-01-01T07:00:00Z,,0
46068,96025,96025,8178,2,,-1,,"From: Request ID: 107153, 05/08/2008 1:43:35 PM
WATER PROBLEM
Water main/line break/leak/pressure, meter problem
Problem Details: Generated from Action Center: Category: 5004 Sidewalk Repair
Message: I live at 3309 Meadow Lane.  The trash truck has driven over our curb of our driveway many times and it is broken into many pieces.  Also...water stands in this area and the sidew
Problem Comments: 
By SLACK, JENNIFER: 05/07/2008 12:06:59 PM
Generated from Action Center: Category: 5004 Sidewalk Repair
Message: I live at 3309 Meadow Lane.  The trash truck has driven over our curb of our driveway many times and it is broken into many pieces.  Also...water stands in this area and the sidewalk and area of the driveway by the street is completely eroding away.  Might be a small water leak in this area or it just doesn't drain well.  Please fix our curb, sidewalk and city owned portion of the driveway
Location: 3309 Meadow Lane

By SLACK, JENNIFER: 05/07/2008 12:07:19 PM
Emailed from Aaron, dispatched to Scott Rohrer.

By SLACK, JENNIFER: 05/07/2008 1:00:53 PM
Scott confirmed.

By SLACK, JENNIFER: 05/08/2008 1:43:30 PM
5/7 Scott and Brian investigated, request follow up with leak detection.

By SLACK, JENNIFER: 05/19/2008 4:34:52 PM
5/13 Gene found no problem with main line.  No follow up required.",1970-01-01T07:00:00Z,False,1970-01-01T07:00:00Z,,0
46069,96026,96026,8179,2,,-1,,"Parent Workorder: 95082
By SLACK, JENNIFER: 05/08/2008 1:48:22 PM
5/7 Meter changed out, talked to resident, request follow up with sod.

By SLACK, JENNIFER: 05/14/2008 3:19:59 PM
5/12 2 rolls sod",1970-01-01T07:00:00Z,False,1970-01-01T07:00:00Z,,0
46070,96027,96027,8180,2,,-1,,"From: Request ID: 107223, 05/08/2008 1:51:52 PM
CONCRETE WORK
Concrete Work From Water
Problem Details: concrete
Problem Comments: 
By SLACK, JENNIFER: 05/08/2008 1:51:40 PM
concrete

By NORIEGA, SHARON: 05/28/2008 11:52:43 AM
5/22 C2 removed concrete & did base work: IP

By NORIEGA, SHARON: 05/28/2008 11:53:49 AM
returning paperwork to find out how many loads were removed

By NORIEGA, SHARON: 06/09/2008 1:23:23 PM
6/5 C2 poured sidewalk: IP",1970-01-01T07:00:00Z,False,1970-01-01T07:00:00Z,,0
46071,96028,96028,8181,2,,-1,,"By SLACK, JENNIFER: 05/08/2008 1:56:55 PM
5/7 Pickle - admin time; Scott and Bobby - inventory; Brian Orr - worked in yard and cleaned D building.",1970-01-01T07:00:00Z,False,1970-01-01T07:00:00Z,,0
46072,96029,96029,8182,2,,-1,,"Parent Workorder: 84454
By ISBELL, BRENDA: 11/10/2008 10:05:33 AM
11/7/08 Josh & David, PM Heat.",1970-01-01T07:00:00Z,False,1970-01-01T07:00:00Z,,0
46073,96030,96030,8183,2,,-1,,"Parent Workorder: 88528
By ISBELL, BRENDA: 07/23/2008 10:45:43 AM
7/22/08 David replaced filters and checked system.",1970-01-01T07:00:00Z,False,1970-01-01T07:00:00Z,,0
46074,96031,96031,8184,2,,-1,,"From: Request ID: 107226, 05/08/2008 2:14:37 PM
JANITORIAL SERVICES
FM - Janitorial  Services / Cleaning Problems
Problem Details: carpet in rooms 129 and 125 is coming loose  dispatchee Mike Neal
Problem Comments: 
By JACKSON, JACKIE: 05/08/2008 2:13:57 PM
carpet in rooms 129 and 125 is coming loose  dispatchee Mike Neal

By JACKSON, JACKIE: 05/08/2008 2:15:43 PM
carpet in rooms 129 and 125 is coming loose from the floor and needs to be re-glued. In room 125 it is coming loose along one seam line for about 5 feet and in other areas it is coming loose and bubbling up causing a tripping hazard
dispatched Mike Neal

By ISBELL, BRENDA: 05/22/2008 9:03:27 AM
5/20/08 Sandra bought carpet glue and supplies.  Couldn't get into Larry's office, he was out at training.  INCOMPLETE

By ISBELL, BRENDA: 05/29/2008 8:36:29 AM
5/23/08 Sandra completed.",1970-01-01T07:00:00Z,False,1970-01-01T07:00:00Z,,0
46075,96032,96032,8185,2,,-1,,"From: Request ID: 107170, 05/08/2008 2:40:32 PM
ELECTR EQUIPM PROBL
Edmond Electric Equipment Problem, not power/meter
Problem Details: Neal Little/request to check service to meter base at vacant house.  Please let him know if he needs an electrician.  Neal Little 844-2908.
Problem Comments: 
By COVERT, CAROLE: 05/08/2008 2:39:48 PM
    5-8-08  Made WO to change out old 4 dial meter.",1970-01-01T07:00:00Z,False,1970-01-01T07:00:00Z,,0
46076,96033,96033,8186,2,,-1,,"From: Request ID: 107221, 05/08/2008 2:44:40 PM
ELECTR EQUIPM PROBL
Edmond Electric Equipment Problem, not power/meter
Problem Details: Line nicked while digging for french drain by Olsham - Melissa Miller 841-6995
Problem Comments: 
By COVERT, CAROLE: 05/08/2008 2:44:35 PM
Made WO to replace material",1970-01-01T07:00:00Z,False,1970-01-01T07:00:00Z,,0
46077,96034,96034,8187,2,,-1,,"By ISBELL, BRENDA: 05/08/2008 4:06:21 PM
5/1/08 All American Lawn service invoice EVP 201, mowing vacant properties 4/17.",1970-01-01T07:00:00Z,False,1970-01-01T07:00:00Z,,0
46078,96035,96035,8188,2,,-1,,"From: Request ID: 107230, 05/08/2008 4:11:01 PM
HEATING/AIR COND
FM - Heating/Air Cond Problems
Problem Details: A/C not working dispatched Mike Neal
Problem Comments: 
By JACKSON, JACKIE: 05/08/2008 4:10:39 PM
A/C not working dispatched Mike Neal

By JACKSON, JACKIE: 05/08/2008 4:12:00 PM
DCC - upstairs  201 office suites.  A/C isn't working - Currently 81.  
dispatched Mike Neal

By ISBELL, BRENDA: 05/12/2008 9:42:54 AM
5/9/08 David repaired outdoor cir switch on economizer.",1970-01-01T07:00:00Z,False,1970-01-01T07:00:00Z,,0
46079,96036,96036,8189,2,,-1,,"By MOORE, JESSICA: 5/8/2008 4:23:53 PM
5/8/08 NORIEGA CALLED IN LINE LOCATES

By MOORE, JESSICA: 5/9/2008 2:37:48 PM
5/6/08 ASPHALT CREW FINISH TEMP PATCH:COMP- THE TEMP PART IS COMPLETE BUT CREW IS GOING BACK OUT TO ACTUALLY REPAIR THE ROAD

By NORIEGA, SHARON: 06/05/2008 1:24:32 PM
Closing this out for reporting purposes. Creating a child for Asphalt Crew to go back on.",1970-01-01T07:00:00Z,False,1970-01-01T07:00:00Z,,0
46080,96037,96037,8190,2,,-1,,"By MOORE, JESSICA: 5/8/2008 4:28:27 PM
5/7/08 TERRY CALLED IN LOCATES

By NORIEGA, SHARON: 06/02/2008 10:45:03 AM
5/28 ASPHATL CREW GRADED SHOULDER: COMPLETE",1970-01-01T07:00:00Z,False,1970-01-01T07:00:00Z,,0
46081,96038,96038,8191,2,,-1,,"By NORIEGA, SHARON: 05/08/2008 4:46:17 PM
ADA ramp: Plate installation Training",1970-01-01T07:00:00Z,False,1970-01-01T07:00:00Z,,0
46082,96039,96039,8193,2,,-1,,"By NORIEGA, SHARON: 05/08/2008 4:48:18 PM
Work Practices Meeting",1970-01-01T07:00:00Z,False,1970-01-01T07:00:00Z,,0
46083,96040,96040,8192,2,,-1,,"By MOORE, JESSICA: 5/8/2008 4:48:19 PM
4/29/08 URBAN MOWING

By MOORE, JESSICA: 5/8/2008 4:53:35 PM
4/30/08 ROW CREW URBAN MOWING:COMP",1970-01-01T07:00:00Z,False,1970-01-01T07:00:00Z,,0
46084,96041,96041,8194,2,,-1,,"From: Request ID: 107233, 05/09/2008 8:10:14 AMWater Meter Install City Install Residential
Problem Details: B0800296  , RNEW    , 5/8 inch meter
Problem Comments: 15, 4, TUSCAN PARK
By MOORE, CYNTHIA: 05/09/2008 8:10:03 AM
48 hr locates 

By SLACK, JENNIFER: 05/19/2008 3:44:50 PM
5/13 meter installed.  No follow up required.",1970-01-01T07:00:00Z,False,1970-01-01T07:00:00Z,,0
46085,96042,96042,8195,2,,-1,,"From: Request ID: 106953, 5/9/2008 8:23:52 AM
CONCRETE WORK
Concrete Work From Water
Problem Details: Need 4 X 12 and two meter can (sidewalk) per Herb
Problem Comments: 
By MOORE, CYNTHIA: 05/01/2008 4:42:30 PM
Resident called and report that he has waited 6 months for sidewalk, could someone please check - Herb is checking is one out  todaty see WO # 86351.  

By MOORE, JESSICA: 5/9/2008 8:25:14 AM
5/5/08 CCII CREW REMOVED BASE:IP

By MOORE, JESSICA: 5/9/2008 10:54:33 AM
5/6/08 CCII CREW FINISH SIDEWALK:IP

By NORIEGA, SHARON: 05/27/2008 11:31:22 AM
5/15 C2 backfilled & layed sod: COMPLETE",1970-01-01T07:00:00Z,False,1970-01-01T07:00:00Z,,0
46086,96043,96043,8196,2,,-1,,"From: Request ID: 107236, 05/09/2008 8:29:40 AMFM - Lighting/Electrical
Problem Details: 
Problem Comments: 
By MOORE, CYNTHIA: 05/09/2008 8:29:11 AM
A light going out in the upstairs ladies restroom, printed and put in Facility Maint. outbox. 

By ISBELL, BRENDA: 05/13/2008 10:20:15 AM
5/12/08 Tyler replaced light.",1970-01-01T07:00:00Z,False,1970-01-01T07:00:00Z,,0
46087,96044,96044,8197,2,,-1,,"From: Request ID: 106852, 5/9/2008 8:33:06 AM
SIGHT DISTANCE
Obstructed view on e.g. warning signs
Problem Details: tree limbs up in tree obstructing school zone sign dispatched Herb Mason
Problem Comments: 
By JACKSON, JACKIE: 04/30/2008 9:20:46 AM
tree limbs up in tree obstructing school zone sign dispatched Herb Mason

By MOORE, JESSICA: 5/9/2008 8:43:54 AM
5/6/08 TRIM FOR SIGHT DISTANCE:COMP",1970-01-01T07:00:00Z,False,1970-01-01T07:00:00Z,,0
46088,96046,96046,8199,2,,-1,,"By MOORE, JESSICA: 5/9/2008 9:09:10 AM
5/6/08 PUT OUT BARRICADES AND CAUTION TAPE ON BRIDGE GAURDRAIL:COMP",1970-01-01T07:00:00Z,False,1970-01-01T07:00:00Z,,0
46089,96047,96047,8200,2,,-1,,"From: Request ID: 107244, 05/09/2008 9:21:58 AM
HEATING/AIR COND
FM - Heating/Air Cond Problems
Problem Details: A/C in dorm room not working dispatched Mike Neal
Problem Comments: 
By JACKSON, JACKIE: 05/09/2008 9:20:46 AM
A/C in dorm room not working dispatched Mike Neal

By JACKSON, JACKIE: 05/09/2008 9:22:46 AM
A/C in dorm room not working dispatched Mike Neal

By ISBELL, BRENDA: 05/12/2008 2:32:28 PM
5/9/08 Tyler replaced contactor.",1970-01-01T07:00:00Z,False,1970-01-01T07:00:00Z,,0
46090,96048,96048,8201,2,,-1,,"From: Request ID: 107246, 05/09/2008 9:34:42 AM
JANITORIAL SERVICES
FM - Janitorial  Services / Cleaning Problems
Problem Details: camera at entrace has condensation and hard to see person  dispatched to Mike Neal
Problem Comments: 
By JACKSON, JACKIE: 05/09/2008 9:34:27 AM
camera at entrace has condensation and hard to see person  dispatched to Mike Neal

By JACKSON, JACKIE: 05/09/2008 9:35:17 AM
camera at entrace has condensation and hard to see person  dispatched to Mike Neal

By ISBELL, BRENDA: 05/15/2008 10:33:24 AM
5/13/08 Mike & Tyler repaired camera by slicone.

By ISBELL, BRENDA: 05/15/2008 11:14:34 AM
5/13/08 INTP - DUPLICATE TIME FOR TYLER ON #96237.

By ISBELL, BRENDA: 05/20/2008 11:59:19 AM
Mike said to delete Tyler's time.",1970-01-01T07:00:00Z,False,1970-01-01T07:00:00Z,,0
46091,96049,96049,8202,2,,-1,,"From: Request ID: 107249, 05/09/2008 9:47:10 AM
ELECTRIC METER SVC
Electric Meter Service
Problem Details: Error code D6 on meter 98-035-924
Problem Comments:",1970-01-01T07:00:00Z,False,1970-01-01T07:00:00Z,,0
46092,96050,96050,8203,2,,-1,,"By MOORE, JESSICA: 5/9/2008 10:06:43 AM
4/29/08 CRACK CREW DID PREP AND SEAL;COMP",1970-01-01T07:00:00Z,False,1970-01-01T07:00:00Z,,0
46093,96051,96051,8204,2,,-1,,"By MOORE, JESSICA: 5/9/2008 10:13:35 AM
4/30/08 CRACK CREW DID PREP AND SEAL:IP

By MOORE, JESSICA: 5/9/2008 10:15:55 AM
5/1/08 CRACK CREW DID PREP AND SEAL:COMP",1970-01-01T07:00:00Z,False,1970-01-01T07:00:00Z,,0
46094,96052,96052,8205,2,,-1,,"By ISBELL, BRENDA: 05/09/2008 10:31:19 AM
5/7/08 A.M. Staff meeting.",1970-01-01T07:00:00Z,False,1970-01-01T07:00:00Z,,0
46095,96053,96053,8206,2,,-1,,"From: Request ID: 107258, 05/09/2008 10:35:45 AM
PLUMBING
FM - Facility Plumbing Problem City of Edmond ONLY
Problem Details: toilet upstairs 1st stall ladies restroom  dispatched Mike Neal
Problem Comments: 
By JACKSON, JACKIE: 05/09/2008 10:31:43 AM
toilet upstairs 1st stall ladies restroom  dispatched Mike Neal

By JACKSON, JACKIE: 05/09/2008 10:36:46 AM
toilet upstairs 1st stall ladies restroom  dispatched Mike Neal

By ISBELL, BRENDA: 05/12/2008 2:30:38 PM
5/9/08 Tyler repaired.",1970-01-01T07:00:00Z,False,1970-01-01T07:00:00Z,,0
46096,96054,96054,8207,2,,-1,,"By MOORE, JESSICA: 5/9/2008 10:39:07 AM
4/30/08 CRACK CREW DID PREP AND SEAL:COMP",1970-01-01T07:00:00Z,False,1970-01-01T07:00:00Z,,0
46019,95975,95975,8128,2,,-1,,"By ISBELL, BRENDA: 05/08/2008 8:26:07 AM
5/5/08 Sandra contacted Joe with Defiant, he will come out today.",1970-01-01T07:00:00Z,False,1970-01-01T07:00:00Z,,0
46020,95976,95976,8129,2,,-1,,"From: Request ID: 107195, 05/08/2008 8:26:37 AM
ELECTR POWER PROBLEM
Electric Power Trouble, e.g. outage, surge, etc.
Problem Details: Partial power - ring doorbell first so she can put dog up.
Problem Comments: 
By MEADOR, JEAN: 05/08/2008 8:27:20 AM
WO to replace material already used",1970-01-01T07:00:00Z,False,1970-01-01T07:00:00Z,,0
46021,95977,95977,8130,2,,-1,,"From: Request ID: 107199, 05/08/2008 8:33:48 AM
ELECTR POWER PROBLEM
Electric Power Trouble, e.g. outage, surge, etc.
Problem Details: 
Problem Comments: 
By MEADOR, JEAN: 05/08/2008 8:35:30 AM
WO to replace material used @ 920 Chowning Ave",1970-01-01T07:00:00Z,False,1970-01-01T07:00:00Z,,0
46022,95978,95978,8131,2,,-1,,"By MOORE, JESSICA: 5/8/2008 8:39:27 AM
5/3/08 CUT TREE LIMBS-ROW TO PICK UP BRUSH 5/5/08:COMP

By MOORE, JESSICA: 5/8/2008 8:41:55 AM
5/7/08 INTP-NEED TO KNOW WHICH DAVID? SENT 5/7/08

By MOORE, JESSICA: 5/8/2008 4:55:10 PM
5/8/08 INTP FIXED",1970-01-01T07:00:00Z,False,1970-01-01T07:00:00Z,,0
46023,95979,95979,8132,2,,-1,,"From: Request ID: , 05/08/2008 8:45:53 AM


Problem Details: 
Problem Comments: 
By COVERT, CAROLE: 05/21/2008 2:48:39 PM
5-20-08  Dug, set, air framed new pole, work zone, etc.  -  AM JSmith BK #223 238",1970-01-01T07:00:00Z,False,1970-01-01T07:00:00Z,,0
46024,95981,95981,8134,2,,-1,,"By ISBELL, BRENDA: 05/08/2008 8:54:21 AM
5/6/08 A.M. Staff meeting.",1970-01-01T07:00:00Z,False,1970-01-01T07:00:00Z,,0
46025,95982,95982,8135,2,,-1,,"By ISBELL, BRENDA: 05/08/2008 8:57:35 AM
5/6/08 Sandra met with Gayle and discussed new paper towel dispenser options.  Looked at ADA issues, discussed possible solutions.",1970-01-01T07:00:00Z,False,1970-01-01T07:00:00Z,,0
46026,95983,95983,8136,2,,-1,,"By MOORE, JESSICA: 5/8/2008 9:00:08 AM
5/5/08 SERVICE THE UNDERPASS:COMP",1970-01-01T07:00:00Z,False,1970-01-01T07:00:00Z,,0
46027,95984,95984,8137,2,,-1,,"By ISBELL, BRENDA: 05/08/2008 9:18:29 AM
5/6/08 Sandra & Ken met with Graingers rep.  Discussed online account security of credit card info.  Asked for quotes for various upcoming projects.",1970-01-01T07:00:00Z,False,1970-01-01T07:00:00Z,,0
46028,95985,95985,8138,2,,-1,,"From: Request ID: 107047, 5/8/2008 9:21:12 AM
DEBRIS ISSUES
Debris removal (storm debris, debris in road, etc)
Problem Details: intersection of 15th & Bryant, just east, outside lane, westbound.  Reported carpet in road.
Problem Comments: 
By SLACK, JENNIFER: 05/05/2008 2:18:47 PM
intersection of 15th & Bryant, just east, outside lane, westbound.  Reported carpet in road.

By SLACK, JENNIFER: 05/05/2008 2:19:54 PM
Emailed Herb.

By MOORE, JESSICA: 5/8/2008 9:22:25 AM
5/5/08 CARPET IN ROADWAY:COMP",1970-01-01T07:00:00Z,False,1970-01-01T07:00:00Z,,0
46029,95986,95986,8139,2,,-1,,"From: Request ID: 107205, 05/08/2008 9:36:58 AM
ROOF LEAK
FM - Roof Leak at City of Edmond ONLY
Problem Details: leak in the study room dispatched Mike Neal
Problem Comments: 
By JACKSON, JACKIE: 05/08/2008 9:36:34 AM
leak in the study room dispatched Mike Neal

By JACKSON, JACKIE: 05/08/2008 9:38:21 AM
roof leak in our study room. The leak is pretty small dispatched Mike Neal

By ISBELL, BRENDA: 05/22/2008 8:37:32 AM
5

By ISBELL, BRENDA: 05/22/2008 8:58:13 AM
5/19/08 Sandra contacted Okla Roofing.  INCOMPLETE

By ISBELL, BRENDA: 06/11/2008 2:04:53 PM
6/9/08 Sandra called Fred/Okla Roofing, he will check on scheduling for this project and call back.  Ken found the vent was put down on roof and cut 2 holes in roof causing leak.  INCOMPLETE

By ISBELL, BRENDA: 06/18/2008 10:52:37 AM
Ken's time was logged on work order 97972.

By ISBELL, BRENDA: 06/20/2008 11:08:59 AM
6/19/08 David bought patch kit and repaired hole in roof.",1970-01-01T07:00:00Z,False,1970-01-01T07:00:00Z,,0
46030,95987,95987,8140,2,,-1,,"Parent Workorder: 95978
By MOORE, JESSICA: 5/8/2008 9:39:45 AM
5/5/08 PICK UP TREE LIMBS CUT BY CALL OUT:COMP",1970-01-01T07:00:00Z,False,1970-01-01T07:00:00Z,,0
46031,95988,95988,8141,2,,-1,,"By MOORE, JESSICA: 5/8/2008 9:48:03 AM
5/5/08 CUT OUT FALLEN TREE LIMBS:COMP",1970-01-01T07:00:00Z,False,1970-01-01T07:00:00Z,,0
46032,95989,95989,8142,2,,-1,,"By ISBELL, BRENDA: 05/08/2008 9:49:22 AM
5/5/08 Cesar located signal lines in area.",1970-01-01T07:00:00Z,False,1970-01-01T07:00:00Z,,0
46033,95990,95990,8143,2,,-1,,"Parent Workorder: 95544
By TRIMBLE, SHARON: 5/12/2008 3:08:23 PM
05/07/2008 - Breaks - .25 (not accounted for in task work time); SDA (SW procedures manual) - 1 hour",1970-01-01T07:00:00Z,False,1970-01-01T07:00:00Z,,0
46034,95991,95991,8144,2,,-1,,"Parent Workorder: 95990
By TRIMBLE, SHARON: 5/12/2008 3:19:04 PM
05/08/2008 - Worked 5.75 hours (8:00 - 2:15 - only 1/2 hour for lunch)",1970-01-01T07:00:00Z,False,1970-01-01T07:00:00Z,,0
46035,95992,95992,8145,2,,-1,,"Parent Workorder: 95991
By TRIMBLE, SHARON: 5/13/2008 4:38:16 PM
05/12/2008 - Breaks - .25 hr. (not accounted for in task work time); SDA (SW Procedures) - 1.25 hr.",1970-01-01T07:00:00Z,False,1970-01-01T07:00:00Z,,0
46036,95993,95993,8146,2,,-1,,"Parent Workorder: 95992
By TRIMBLE, SHARON: 5/13/2008 4:34:45 PM
05/13/2008 - Breaks - .25 hr. (not accounted for in task work time); SDA (sign editing) (61 signs) - 3 hours",1970-01-01T07:00:00Z,False,1970-01-01T07:00:00Z,,0
46037,95994,95994,8147,2,,-1,,"Parent Workorder: 95993
By TRIMBLE, SHARON: 5/19/2008 3:07:23 PM
05/14/2008 - Breaks - .25 hr. (not accounted for in task work time)",1970-01-01T07:00:00Z,False,1970-01-01T07:00:00Z,,0
46038,95995,95995,8149,2,,-1,,"By ISBELL, BRENDA: 05/08/2008 9:53:41 AM
5/5/08 Cesar located signal lines.",1970-01-01T07:00:00Z,False,1970-01-01T07:00:00Z,,0
46039,95996,95996,8148,2,,-1,,"By MOORE, JESSICA: 5/8/2008 9:54:59 AM
5/5/08 PICK UP TRASH BAGS (9)",1970-01-01T07:00:00Z,False,1970-01-01T07:00:00Z,,0
46040,95997,95997,8150,2,,-1,,"From: Request ID: 107207, 05/08/2008 9:54:18 AM
JANITORIAL SERVICES
FM - Janitorial  Services / Cleaning Problems
Problem Details: Please pick up Mouse Traps (in a white bag at Jennifer's Desk) and store. Thank you.
Problem Comments: 
By SLACK, JENNIFER: 05/08/2008 9:53:14 AM
Please pick up Mouse Traps (in a white bag at Jennifer's Desk) and store. Thank you.

By SLACK, JENNIFER: 05/08/2008 9:56:47 AM
Emailed Mike Neal, printed and put in FM outbox.

By ISBELL, BRENDA: 05/13/2008 11:10:42 AM
5/12/08 Sandra took traps to storage.",1970-01-01T07:00:00Z,False,1970-01-01T07:00:00Z,,0
46041,95998,95998,8151,2,,-1,,"By TRIMBLE, SHARON: 5/8/2008 9:56:20 AM
05/07/2008 - Gary straightened/reset 46 signs.  Map pages 15,17,19,20,21",1970-01-01T07:00:00Z,False,1970-01-01T07:00:00Z,,0
46042,95999,95999,8152,2,,-1,,"By ISBELL, BRENDA: 05/08/2008 9:59:38 AM
5/5/08 Cesar gathered info for monthly reports.",1970-01-01T07:00:00Z,False,1970-01-01T07:00:00Z,,0
46043,96000,96000,8153,2,,-1,,"By TRIMBLE, SHARON: 5/8/2008 10:06:59 AM
05/07/2008 - Dennis had special events meeting at the MAC",1970-01-01T07:00:00Z,False,1970-01-01T07:00:00Z,,0
46044,96001,96001,8154,2,,-1,,"By ISBELL, BRENDA: 05/08/2008 10:08:07 AM
5/3/08 Cesar & Jim removed pole arm and heads after knock down.  Made electricity safe.

By ISBELL, BRENDA: 05/08/2008 10:11:18 AM
5/8/08 INTP - Sent map to Traffic to locate SL.  Also need to know if James or Jimmy worked with Cesar.

By ISBELL, BRENDA: 05/08/2008 10:20:58 AM
5/6/08 Jimmy, James & Cesar replaced knockdown street light.  Paid for on PO 863404. P0 is for $11,117.00 replaced 15th & Santa Fe and 15th & Kelly knockdowns.  15th & Santa Fe will try tomorrow.

By ISBELL, BRENDA: 05/08/2008 10:30:00 AM
5/8/08 Sent to GIS to locate SL on Kelly, Jimmy says circuit is not shown on GPS.

By ISBELL, BRENDA: 05/08/2008 10:37:10 AM
5/8/08 INTP - Jim worked with Cesar 5/3, was it James or Jimmy?

By ISBELL, BRENDA: 05/08/2008 5:00:22 PM
5/3/08 Jimmy & Cesar worked on 5/3/08.  This w/o is the emergency only.  Made a separate w/o for the other work done at this address.",1970-01-01T07:00:00Z,False,1970-01-01T07:00:00Z,,0
46045,96002,96002,8156,2,,-1,,"By TRIMBLE, SHARON: 5/8/2008 10:10:01 AM
05/07/2008 - Dennis - clerical",1970-01-01T07:00:00Z,False,1970-01-01T07:00:00Z,,0
46046,96003,96003,8155,2,,-1,,"From: Request ID: 107209, 05/08/2008 10:09:04 AM
ROOF LEAK
FM - Roof Leak at City of Edmond ONLY
Problem Details: office leaks above Sharon Arnold & Misty  diapatched Mike Neal
Problem Comments: 
By JACKSON, JACKIE: 05/08/2008 10:08:30 AM
office leaks above Sharon Arnold & Misty  diapatched Mike Neal

By JACKSON, JACKIE: 05/08/2008 10:10:25 AM
leak in Sharon's office & Misty's office dispatched Mike Neal

By ISBELL, BRENDA: 06/24/2008 12:45:55 PM
This has been done, close per Mike Neal.",1970-01-01T07:00:00Z,False,1970-01-01T07:00:00Z,,0
46047,96004,96004,8157,2,,-1,,"By TRIMBLE, SHARON: 5/8/2008 10:20:12 AM
05/07/2008 - Dennis (special events) set up and remove barricades for the Homestead Fair at 4th & Littler and 4th & Boulevard",1970-01-01T07:00:00Z,False,1970-01-01T07:00:00Z,,0
46048,96005,96005,8158,2,,-1,,"By TRIMBLE, SHARON: 5/8/2008 10:24:40 AM
05/07/2008 - Dennis (SDA) - requested by Brenda Mayer - took 3M bid to 100 E 1st St",1970-01-01T07:00:00Z,False,1970-01-01T07:00:00Z,,0
46049,96006,96006,8159,2,,-1,,"From: Request ID: 107211, 05/08/2008 10:24:15 AM
JANITORIAL SERVICES
FM - Janitorial  Services / Cleaning Problems
Problem Details: latch on door; handicap button fallen off dispatched Mike Neal
Problem Comments: 
By JACKSON, JACKIE: 05/08/2008 10:23:59 AM
latch on door; handicap button fallen off dispatched Mike Neal

By JACKSON, JACKIE: 05/08/2008 10:24:58 AM
latch on door; handicap button fallen off dispatched Mike Neal

By ISBELL, BRENDA: 06/11/2008 9:53:21 AM
Per FM has been done on another wo, close.",1970-01-01T07:00:00Z,False,1970-01-01T07:00:00Z,,0
46050,96007,96007,8160,2,,-1,,"By ISBELL, BRENDA: 05/08/2008 10:45:31 AM
5/7/08 Jimmy & James reset conflict monitor.",1970-01-01T07:00:00Z,False,1970-01-01T07:00:00Z,,0
46051,96008,96008,8161,2,,-1,,"By ISBELL, BRENDA: 05/08/2008 10:49:06 AM
5/7/08 James & Jimmy installed & removed stop signs until ac restored.  Observed for several actuations.",1970-01-01T07:00:00Z,False,1970-01-01T07:00:00Z,,0
46052,96009,96009,8162,2,,-1,,"By ISBELL, BRENDA: 05/08/2008 10:53:01 AM
5/7/08 WBLT failed.  OHM & Neg, Jimmy & James found WBLT right lane loop bad.  Adj timing and scheduled contractor for replacement.",1970-01-01T07:00:00Z,False,1970-01-01T07:00:00Z,,0
46053,96010,96010,8163,2,,-1,,"From: Request ID: 107088, 05/08/2008 10:56:04 AM
TURN ON SEC LIGHT
Turn On Security Light
Problem Details: Need to have this security light turned on as soon as possible.  A work authorization has been signed.
Problem Comments: 
By ISBELL, BRENDA: 05/08/2008 10:55:32 AM
5/7/08 James & Jimmy turned on security light.",1970-01-01T07:00:00Z,False,1970-01-01T07:00:00Z,,0
46054,96011,96011,8164,2,,-1,,"By ISBELL, BRENDA: 05/08/2008 11:04:13 AM
5/7/08 Jimmy & James, clerical.",1970-01-01T07:00:00Z,False,1970-01-01T07:00:00Z,,0
